"","Index","Age","Gender","Word","If_word","Decision","Answer","RT","Word_length","Uniqueness_point"
"346",2,18,"female","земля","yes","space","right",1.06473309989087,0.63297052154195,0.63297052154195
"347",2,18,"female","щётка","yes","space","right",1.09641240001656,0.649909297052154,0.539621239800268
"348",2,18,"female","губа","yes","space","right",1.12430939986371,0.597233560090703,0.5972335600907
"349",2,18,"female","растол","no",NA,"right",NA,0.769523809523809,NA
"350",2,18,"female","фойза","no",NA,"right",NA,0.728820861678005,NA
"351",2,18,"female","неворт","no",NA,"right",NA,0.705147392290249,NA
"352",2,18,"female","чигност","no",NA,"right",NA,1.04362811791383,NA
"353",2,18,"female","муха","yes","space","right",0.872883300064132,0.649795918367347,0.511521775376817
"354",2,18,"female","шулкан","no",NA,"right",NA,0.857528344671202,NA
"355",2,18,"female","интец","no",NA,"right",NA,0.780136054421769,NA
"356",2,18,"female","ниппа","no",NA,"right",NA,0.610294784580499,NA
"357",2,18,"female","шелир","no",NA,"right",NA,0.734648526077098,NA
"358",2,18,"female","песок","yes","space","right",1.02043009991758,0.772222222222222,0.77222222222222
"359",2,18,"female","дочка","yes","space","right",1.08416149998084,0.775238095238095,0.643943191311612
"360",2,18,"female","кнопка","yes","space","right",0.965292799985036,0.840702947845805,0.70274041357417
"361",2,18,"female","кошка","yes","space","right",0.970427799969912,0.731337868480726,0.577641603707713
"362",2,18,"female","карман","yes","space","right",1.24709880002774,0.803083900226757,0.80308390022676
"363",2,18,"female","цупка","no",NA,"right",NA,0.631609977324263,NA
"364",2,18,"female","вепемь","no",NA,"right",NA,0.682517006802721,NA
"365",2,18,"female","каврам","no",NA,"right",NA,0.735283446712018,NA
"366",2,18,"female","баран","yes","space","right",1.16441730014048,0.726235827664399,0.7262358276644
"367",2,18,"female","раква","no",NA,"right",NA,0.614444444444444,NA
"368",2,18,"female","пелань","no",NA,"right",NA,0.705873015873016,NA
"369",2,18,"female","тётя","yes","space","right",1.0436267000623,0.719569160997732,0.71956916099773
"370",2,18,"female","ключи","yes","space","right",1.19205830013379,0.788843537414966,0.78884353741497
"371",2,18,"female","пальто","yes","space","right",1.06499120010994,0.724512471655329,0.559208736393128
"372",2,18,"female","зейпан","no",NA,"right",NA,0.752040816326531,NA
"373",2,18,"female","бекня","no",NA,"right",NA,0.681383219954649,NA
"374",2,18,"female","запах","yes","space","right",1.08091190014966,0.720226757369615,0.72022675736961
"375",2,18,"female","плинка","no",NA,"right",NA,0.8118820861678,NA
"376",2,18,"female","овца","yes","space","right",0.964640800142661,0.596303854875283,0.59630385487528
"377",2,18,"female","город","yes","space","right",1.17804059991613,0.802040816326531,0.80204081632653
"378",2,18,"female","фазлек","no",NA,"right",NA,0.869047619047619,NA
"379",2,18,"female","обед","yes","space","right",0.899316000053659,0.723990929705215,0.72399092970522
"380",2,18,"female","пират","yes","space","right",1.11745790019631,0.749614512471655,0.74961451247166
"381",2,18,"female","кролик","yes","space","right",0.984280100092292,0.823650793650794,0.82365079365079
"382",2,18,"female","кулак","yes","space","right",1.06347489985637,0.830884353741497,0.8308843537415
"383",2,18,"female","нупог","no",NA,"right",NA,0.775238095238095,NA
"384",2,18,"female","весна","yes","space","right",0.992649500025436,0.604421768707483,0.60442176870748
"385",2,18,"female","баларь","no",NA,"right",NA,0.701111111111111,NA
"386",2,18,"female","зима","yes","space","right",1.28111270000227,0.635102040816326,0.63510204081633
"387",2,18,"female","эпрад","no",NA,"right",NA,0.702879818594104,NA
"388",2,18,"female","сьюва","no",NA,"right",NA,0.69875283446712,NA
"389",2,18,"female","гжольты","no",NA,"right",NA,0.766825396825397,NA
"390",2,18,"female","угол","yes","space","right",0.974368400173262,0.62671201814059,0.62671201814059
"391",2,18,"female","кулун","no","space","wrong",1.14417079999112,0.730566893424036,NA
"392",2,18,"female","меклим","no",NA,"right",NA,0.756530612244898,NA
"393",2,18,"female","паук","yes","space","right",0.975727000040933,0.652426303854875,0.65242630385488
"394",2,18,"female","тивло","no",NA,"right",NA,0.674580498866213,NA
"395",2,18,"female","опрыдь","no",NA,"right",NA,0.6640589569161,NA
"396",2,18,"female","десья","no",NA,"right",NA,0.643696145124717,NA
"397",2,18,"female","палка","yes","space","right",0.898238299880177,0.630430839002268,0.50945855745969
"398",2,18,"female","пунцичь","no",NA,"right",NA,0.870725623582766,NA
"399",2,18,"female","вишня","yes","space","right",1.42068810015917,0.640770975056689,0.490059822174483
"400",2,18,"female","снылька","no",NA,"right",NA,0.819160997732426,NA
"401",2,18,"female","циньво","no",NA,"right",NA,0.689365079365079,NA
"402",2,18,"female","число","yes","space","right",1.77378710010089,0.712040816326531,0.57089109956945
"403",2,18,"female","дрыпля","no",NA,"right",NA,0.69124716553288,NA
"404",2,18,"female","тричок","no",NA,"right",NA,0.895736961451247,NA
"405",2,18,"female","глека","no",NA,"right",NA,0.727528344671202,NA
"406",2,18,"female","сцурка","no",NA,"right",NA,0.854875283446712,NA
"407",2,18,"female","вилка","yes","space","right",0.875263499794528,0.668231292517007,0.525967865241334
"408",2,18,"female","юктус","no",NA,"right",NA,0.802244897959184,NA
"409",2,18,"female","тифон","no",NA,"right",NA,0.769410430839002,NA
"410",2,18,"female","музей","yes","space","right",1.09940339997411,0.818707482993197,0.8187074829932
"411",2,18,"female","книга","yes","space","right",1.03874649992213,0.7540589569161,0.7540589569161
"412",2,18,"female","мясо","yes","space","right",0.993092400021851,0.548163265306122,0.54816326530612
"413",2,18,"female","пазошь","no",NA,"right",NA,0.812902494331066,NA
"414",2,18,"female","дача","yes",NA,"wrong",NA,0.698367346938776,0.69836734693878
"415",2,18,"female","вогой","no",NA,"right",NA,0.836281179138322,NA
"416",2,18,"female","зебра","yes","space","right",1.03363159997389,0.715260770975057,0.469150163769211
"417",2,18,"female","тоюнт","no",NA,"right",NA,0.912698412698413,NA
"418",2,18,"female","чинтирь","no",NA,"right",NA,0.848798185941043,NA
"419",2,18,"female","утро","yes","space","right",0.941638399846852,0.494761904761905,0.349725668504448
"420",2,18,"female","носок","yes","space","right",1.12927209981717,0.797845804988662,0.79784580498866
"421",2,18,"female","желсок","no",NA,"right",NA,0.799455782312925,NA
"422",2,18,"female","пленто","no",NA,"right",NA,0.802426303854875,NA
"423",2,18,"female","лето","yes","space","right",1.00152719998732,0.634988662131519,0.63498866213152
"424",2,18,"female","пицца","yes","space","right",1.05503180017695,0.633106575963719,0.511480642877116
"425",2,18,"female","сларты","no",NA,"right",NA,0.805600907029479,NA
"426",2,18,"female","тиня","no",NA,"right",NA,0.689229024943311,NA
"427",2,18,"female","завод","yes",NA,"wrong",NA,0.791043083900227,0.79104308390023
"428",2,18,"female","сова","yes","space","right",1.15153870009817,0.67546485260771,0.67546485260771
"429",2,18,"female","толье","no",NA,"right",NA,0.674988662131519,NA
"430",2,18,"female","огонь","yes","space","right",0.922014999901876,0.522131519274376,0.52213151927438
"431",2,18,"female","такслир","no",NA,"right",NA,0.86312925170068,NA
"432",2,18,"female","сжичка","no",NA,"right",NA,0.774852607709751,NA
"433",2,18,"female","транка","no",NA,"right",NA,0.792018140589569,NA
"434",2,18,"female","кухня","yes","space","right",0.991293400060385,0.694399092970521,0.584394068860329
"435",2,18,"female","ответ","yes","space","right",1.07531610014848,0.72827664399093,0.72827664399093
"436",2,18,"female","луна","yes","space","right",1.06092619989067,0.557210884353741,0.55721088435374
"437",2,18,"female","цвутня","no",NA,"right",NA,0.804467120181406,NA
"438",2,18,"female","живот","yes","space","right",1.16453829989769,0.830294784580499,0.8302947845805
"439",2,18,"female","шорты","yes","space","right",0.977929000044242,0.664784580498866,0.66478458049887
"440",2,18,"female","игра","yes","space","right",0.86622880003415,0.518526077097506,0.51852607709751
"441",2,18,"female","урул","no",NA,"right",NA,0.62031746031746,NA
"442",2,18,"female","палец","yes","space","right",1.03629019996151,0.68453514739229,0.68453514739229
"443",2,18,"female","цатка","no",NA,"right",NA,0.721859410430839,NA
"444",2,18,"female","еверть","no",NA,"right",NA,0.775555555555556,NA
"445",2,18,"female","кальпон","no",NA,"right",NA,0.788616780045352,NA
"446",2,18,"female","кефир","yes","space","right",0.947053600102663,0.705147392290249,0.402890104592291
"447",2,18,"female","сердце","yes","space","right",1.11384589993395,0.813854875283447,0.687032158036256
"448",2,18,"female","санки","yes","space","right",1.21556889987551,0.677981859410431,0.592311775708747
"449",2,18,"female","гритня","no",NA,"right",NA,0.793310657596372,NA
"450",2,18,"female","адрес","yes","space","right",1.00524369999766,0.555578231292517,0.55557823129252
"451",2,18,"female","велла","no",NA,"right",NA,0.54671201814059,NA
"452",2,18,"female","макичь","no",NA,"right",NA,0.731859410430839,NA
"453",2,18,"female","полёт","yes","space","right",1.11098370002583,0.781814058956916,0.78181405895692
"454",2,18,"female","корень","yes","space","right",1.19579240004532,0.744036281179138,0.74403628117914
"455",2,18,"female","ящик","yes","space","right",1.14430459984578,0.838571428571429,0.83857142857143
"456",2,18,"female","битля","no",NA,"right",NA,0.60390022675737,NA
"457",2,18,"female","банка","yes","space","right",1.04561639996246,0.693741496598639,0.69374149659864
"458",2,18,"female","щекниль","no",NA,"right",NA,0.786031746031746,NA
"459",2,18,"female","плечо","yes","space","right",1.09874649997801,0.710113378684807,0.71011337868481
"460",2,18,"female","дипа","no",NA,"right",NA,0.633968253968254,NA
"461",2,18,"female","волос","yes","space","right",0.768560299882665,0.623061224489796,0.6230612244898
"462",2,18,"female","кеха","no",NA,"right",NA,0.665102040816327,NA
"463",2,18,"female","номер","yes","space","right",0.977603300008923,0.71843537414966,0.44210136130771
"464",2,18,"female","пчела","yes","space","right",1.03824469982646,0.787233560090703,0.560405954726539
"465",2,18,"female","смилок","no",NA,"right",NA,0.825442176870748,NA
"466",2,18,"female","сдажка","no",NA,"right",NA,0.791065759637188,NA
"467",2,18,"female","сосед","yes","space","right",1.20837589981966,0.885328798185941,0.88532879818594
"468",2,18,"female","лермей","no",NA,"right",NA,0.685374149659864,NA
"469",2,18,"female","ходо","no",NA,"right",NA,0.653968253968254,NA
"470",2,18,"female","банан","yes","space","right",0.967380200047046,0.678049886621315,0.67804988662132
"471",2,18,"female","перо","yes","space","right",1.11201929999515,0.623741496598639,0.62374149659864
"472",2,18,"female","нарняк","no",NA,"right",NA,0.731609977324263,NA
"473",2,18,"female","шада","no",NA,"right",NA,0.650544217687075,NA
"474",2,18,"female","овог","no",NA,"right",NA,0.589365079365079,NA
"475",2,18,"female","черсы","no",NA,"right",NA,0.742879818594104,NA
"476",2,18,"female","солнце","yes","space","right",1.14002329995856,0.736235827664399,0.7362358276644
"477",2,18,"female","кольцо","yes","space","right",1.05687949992716,0.795374149659864,0.79537414965986
"478",2,18,"female","дярка","no",NA,"right",NA,0.683673469387755,NA
"479",2,18,"female","белка","yes","space","right",0.963153099874035,0.679818594104308,0.553400988810824
"480",2,18,"female","стена","yes","space","right",1.09888219996355,0.737573696145125,0.73757369614512
"481",2,18,"female","гора","yes","space","right",1.12657520011999,0.634308390022676,0.63430839002268
"482",2,18,"female","рукав","yes","space","right",1.37689110008068,0.77297052154195,0.77297052154195
"483",2,18,"female","пакет","yes","space","right",1.39069510018453,0.960634920634921,0.96063492063492
"484",2,18,"female","ведро","yes","space","right",1.17275130003691,0.662517006802721,0.453723941189378
"485",2,18,"female","осчинь","no",NA,"right",NA,0.685192743764172,NA
"486",2,18,"female","дира","no",NA,"right",NA,0.562698412698413,NA
"487",2,18,"female","бочка","yes","space","right",0.965004700003192,0.602244897959184,0.60224489795918
"488",2,18,"female","чехвинь","no",NA,"right",NA,0.846349206349206,NA
"489",2,18,"female","лампа","yes","space","right",1.08171149995178,0.687641723356009,0.68764172335601
"490",2,18,"female","долькшнет","no",NA,"right",NA,0.905351473922902,NA
"491",2,18,"female","веньмо","no",NA,"right",NA,0.687414965986395,NA
"492",2,18,"female","галесь","no",NA,"right",NA,0.75265306122449,NA
"493",2,18,"female","деньги","yes","space","right",1.05141839990392,0.675646258503401,0.562353123067408
"494",2,18,"female","река","yes","space","right",0.997687899973243,0.572380952380952,0.57238095238095
"495",2,18,"female","лазоть","no",NA,"right",NA,0.704444444444444,NA
"496",2,18,"female","песня","yes","space","right",0.944360899971798,0.630022675736961,0.63002267573696
"497",2,18,"female","камень","yes","space","right",1.05208009993657,0.714263038548753,0.71426303854875
"498",2,18,"female","штокса","no",NA,"right",NA,0.81530612244898,NA
"499",2,18,"female","свеммо","no",NA,"right",NA,0.761360544217687,NA
"500",2,18,"female","трефин","no",NA,"right",NA,0.793061224489796,NA
"501",2,18,"female","дактон","no",NA,"right",NA,0.758412698412698,NA
"502",2,18,"female","южжичь","no",NA,"right",NA,0.776077097505669,NA
"503",2,18,"female","витлюн","no",NA,"right",NA,0.802290249433107,NA
"504",2,18,"female","щука","yes","space","right",0.915978700155392,0.585328798185941,0.447002056449208
"505",2,18,"female","яйцо","yes","space","right",1.01605920004658,0.629863945578231,0.235612244897958
